ID,Name,Manufacturer,Type,Form,Therapy_Area,Pack_Size,Price_INR,Price_Category,Purchase_Channel,Is_Discontinued,Short_Composition1,Short_Composition2,State_Market,Units_2022,Units_2023,Units_2024,YoY_Growth_2023_vs_2022,YoY_Growth_2024_vs_2023,Avg_Annual_Growth_2022_24,Revenue_2022,Revenue_2023,Revenue_2024,Age_Group,Gender
MED0597,Abbott-DER-360,Abbott India,Allopathy,Capsule,Dermatology,100,1342.91,High,Pharmacy Store,Yes,Azithromycin,Sulphate,Maharashtra,12339,12717,13588,3.07%,6.85%,4.96%,16570166.49,17077786.47,18247461.08,31-50 (Middle Age),Female
MED0598,Abbott-CAR-811,Abbott India,Allopathy,Ointment,Cardiac,15,1194.19,High,Hospital,No,Atorvastatin,Calcium,Kerala,18676,20644,22404,10.54%,8.53%,9.54%,22302692.44,24652858.36,26754632.76,13-30 (Young Adult),Female
MED0599,Aurobindo-ANT-339,Aurobindo Pharma,Allopathy,Inhaler,Anti-diabetic,30,1463.14,High,Online,Yes,Aspirin,Clavulanic Acid,Telangana,18071,19974,22414,10.53%,12.22%,11.38%,26440402.94,29224758.36,32794819.96,51+ (Senior),Female
MED0600,Sun-CAR-997,Sun Pharma,Allopathy,Injection,Cardiac,15,232.9,Medium,Hospital,No,Amoxicillin,Folic Acid,Punjab,6475,6787,7551,4.82%,11.26%,8.04%,1508027.5,1580692.3,1758627.9,31-50 (Middle Age),Male
MED0601,Abbott-ANT-469,Abbott India,Allopathy,Injection,Anti-infective,15,686.57,Medium,Online,No,Metformin,Sulphate,Rajasthan,27134,29847,33440,10.00%,12.04%,11.02%,18629390.38,20492054.79,22958900.8,31-50 (Middle Age),Female
MED0602,Sun-ANT-337,Sun Pharma,Allopathy,Ointment,Anti-infective,100,850.41,High,Pharmacy Store,No,Atorvastatin,Folic Acid,Rajasthan,16726,17414,19079,4.12%,9.57%,6.85%,14223957.66,14809039.74,16224972.39,31-50 (Middle Age),Female
MED0603,Zydus-GAS-460,Zydus Lifesciences,Ayurveda,Syrup,Gastrointestinal,15,1691.97,High,Online,Yes,Cetirizine,Hydrochloride,West Bengal,18754,20062,21602,6.98%,7.68%,7.33%,31731205.38,33944302.14,36549935.94,31-50 (Middle Age),Female
MED0604,Lupin-CAR-589,Lupin,Allopathy,Inhaler,Cardiac,30,461.58,Medium,Pharmacy Store,Yes,Azithromycin,None,Gujarat,27631,31452,32503,13.83%,3.34%,8.59%,12753916.98,14517614.16,15002734.74,0-12 (Child),Female
MED0605,Divis-GAS-807,Divis Labs,Allopathy,Injection,Gastrointestinal,30,730.73,Medium,Pharmacy Store,No,Levocetirizine,Vitamin D3,Punjab,29473,31937,34400,8.36%,7.71%,8.04%,21536805.29,23337324.01,25137112,0-12 (Child),Male
MED0606,Mankind-ANT-419,Mankind Pharma,Allopathy,Tablet,Anti-infective,15,1045.67,High,Pharmacy Store,No,Aspirin,Caffeine,Uttar Pradesh,19403,21430,23435,10.45%,9.36%,9.91%,20289135.01,22408708.1,24505276.45,51+ (Senior),Male
MED0607,Torrent-ANT-838,Torrent Pharma,Allopathy,Injection,Anti-infective,30,631.15,Medium,Hospital,No,Metformin,Zinc,Uttar Pradesh,22757,23586,26154,3.64%,10.89%,7.27%,14363080.55,14886303.9,16507097.1,13-30 (Young Adult),Female
MED0608,Cipla-VIT-727,Cipla,Allopathy,Injection,Vitamins,15,129.67,Low,Pharmacy Store,No,Insulin,Calcium,Rajasthan,6245,6839,7286,9.53%,6.54%,8.04%,809789.15,886813.13,944775.62,31-50 (Middle Age),Male
MED0609,Biocon-CNS-138,Biocon,Ayurveda,Tablet,CNS,15,1792.51,High,Pharmacy Store,No,Azithromycin,Sulphate,Kerala,14299,15750,17988,10.15%,14.21%,12.18%,25631100.49,28232032.5,32243669.88,51+ (Senior),Female
MED0610,Alkem-RES-700,Alkem Labs,Ayurveda,Capsule,Respiratory,100,333.38,Medium,Hospital,Yes,Metformin,Caffeine,Telangana,28888,32709,35255,13.23%,7.79%,10.51%,9630681.44,10904526.42,11753311.9,51+ (Senior),Female
MED0611,Dr.-ANT-413,Dr. Reddy's,Allopathy,Injection,Anti-diabetic,20,1913.01,High,Online,Yes,Amoxicillin,None,Gujarat,13160,14178,14597,7.74%,2.96%,5.35%,25175211.6,27122655.78,27924206.97,51+ (Senior),Female
MED0612,Glenmark-CNS-842,Glenmark,Allopathy,Syrup,CNS,20,1851.76,High,Pharmacy Store,No,Metformin,Hydrochloride,Telangana,12707,14529,15639,14.35%,7.64%,11.00%,23530314.32,26904221.04,28959674.64,0-12 (Child),Other
MED0613,Mankind-ANT-252,Mankind Pharma,Allopathy,Ointment,Anti-diabetic,10,726.13,Medium,Online,Yes,Insulin,Folic Acid,Tamil Nadu,29579,30754,33427,3.97%,8.69%,6.33%,21478199.27,22331402.02,24272347.51,0-12 (Child),Female
MED0614,Cipla-CNS-469,Cipla,Ayurveda,Tablet,CNS,10,983.22,High,Online,Yes,Paracetamol,None,Kerala,15541,16362,18330,5.28%,12.03%,8.66%,15280222.02,16087445.64,18022422.6,31-50 (Middle Age),Female
MED0615,Divis-ANT-619,Divis Labs,Ayurveda,Capsule,Anti-infective,10,1278.17,High,Pharmacy Store,Yes,Amoxicillin,None,Tamil Nadu,25279,26367,30189,4.31%,14.50%,9.41%,32310859.43,33701508.39,38586674.13,13-30 (Young Adult),Female
MED0616,Alkem-VIT-775,Alkem Labs,Allopathy,Capsule,Vitamins,60,1158.21,High,Hospital,Yes,Azithromycin,Sulphate,Gujarat,13491,14330,15014,6.22%,4.78%,5.50%,15625411.11,16597149.3,17389364.94,13-30 (Young Adult),Male
MED0617,Abbott-CAR-192,Abbott India,Allopathy,Inhaler,Cardiac,10,1193.97,High,Pharmacy Store,No,Amoxicillin,Zinc,Uttar Pradesh,10267,11001,12607,7.16%,14.60%,10.88%,12258489.99,13134863.97,15052379.79,13-30 (Young Adult),Male
MED0618,Abbott-CAR-169,Abbott India,Allopathy,Tablet,Cardiac,100,1022.75,High,Hospital,Yes,Levocetirizine,Magnesium,Uttar Pradesh,24775,27503,29107,11.02%,5.83%,8.43%,25338631.25,28128693.25,29769184.25,31-50 (Middle Age),Female
MED0619,Torrent-DER-962,Torrent Pharma,Allopathy,Ointment,Dermatology,15,716.98,Medium,Pharmacy Store,Yes,Atorvastatin,Folic Acid,Tamil Nadu,5161,5887,6332,14.07%,7.56%,10.82%,3700333.78,4220861.26,4539917.36,13-30 (Young Adult),Male
MED0620,Cipla-CAR-965,Cipla,Homeopathy,Capsule,Cardiac,20,1903.95,High,Pharmacy Store,Yes,Insulin,Magnesium,Karnataka,29596,32325,36029,9.22%,11.46%,10.34%,56349304.2,61545183.75,68597414.55,31-50 (Middle Age),Male
MED0621,Cipla-ANT-212,Cipla,Allopathy,Ointment,Anti-infective,100,1745.45,High,Hospital,Yes,Azithromycin,Zinc,Karnataka,28932,30135,31424,4.16%,4.28%,4.22%,50499359.4,52599135.75,54849020.8,31-50 (Middle Age),Female
MED0622,Cipla-CAR-561,Cipla,Allopathy,Tablet,Cardiac,60,749.36,Medium,Pharmacy Store,No,Insulin,Vitamin D3,Uttar Pradesh,15945,18020,18668,13.02%,3.60%,8.31%,11948545.2,13503467.2,13989052.48,13-30 (Young Adult),Male
MED0623,Aurobindo-GAS-142,Aurobindo Pharma,Allopathy,Inhaler,Gastrointestinal,15,1034.39,High,Pharmacy Store,Yes,Atorvastatin,Vitamin D3,West Bengal,16623,17463,18845,5.06%,7.91%,6.49%,17194664.97,18063552.57,19493079.55,13-30 (Young Adult),Male
MED0624,Alkem-VIT-326,Alkem Labs,Allopathy,Injection,Vitamins,30,1823.25,High,Online,Yes,Azithromycin,Calcium,West Bengal,6095,6679,7440,9.59%,11.40%,10.50%,11112708.75,12177486.75,13564980,51+ (Senior),Male
MED0625,Alkem-RES-315,Alkem Labs,Allopathy,Tablet,Respiratory,20,1668.12,High,Online,Yes,Omeprazole,Caffeine,Uttar Pradesh,22684,24644,27086,8.64%,9.91%,9.28%,37839634.08,41109149.28,45182698.32,13-30 (Young Adult),Male
MED0626,Sun-ANT-323,Sun Pharma,Allopathy,Ointment,Anti-infective,15,1856.74,High,Pharmacy Store,No,Amoxicillin,Hydrochloride,Maharashtra,6898,7883,8508,14.29%,7.93%,11.11%,12807792.52,14636681.42,15797143.92,0-12 (Child),Female
MED0627,Dr.-ANT-620,Dr. Reddy's,Allopathy,Tablet,Anti-diabetic,30,927.45,High,Hospital,Yes,Metformin,Caffeine,Maharashtra,18219,20909,22090,14.77%,5.65%,10.21%,16897211.55,19392052.05,20487370.5,51+ (Senior),Female
MED0628,Sun-ANT-106,Sun Pharma,Ayurveda,Capsule,Anti-infective,20,301.71,Medium,Pharmacy Store,No,Azithromycin,Hydrochloride,Maharashtra,6030,6338,6914,5.12%,9.10%,7.11%,1819311.3,1912237.98,2086022.94,51+ (Senior),Female
MED0629,Abbott-CAR-722,Abbott India,Allopathy,Syrup,Cardiac,20,553.67,Medium,Pharmacy Store,Yes,Omeprazole,Folic Acid,Uttar Pradesh,5315,5490,6135,3.31%,11.75%,7.53%,2942756.05,3039648.3,3396765.45,13-30 (Young Adult),Female
MED0630,Torrent-CNS-831,Torrent Pharma,Allopathy,Tablet,CNS,20,830.73,High,Pharmacy Store,No,Metformin,Magnesium,Tamil Nadu,7257,7713,7973,6.29%,3.38%,4.84%,6028607.61,6407420.49,6623410.29,51+ (Senior),Male
MED0631,Aurobindo-CAR-385,Aurobindo Pharma,Allopathy,Ointment,Cardiac,15,1439.54,High,Online,Yes,Paracetamol,Caffeine,Kerala,17550,19915,21436,13.48%,7.64%,10.56%,25263927,28668439.1,30857979.44,31-50 (Middle Age),Female
MED0632,Cipla-RES-914,Cipla,Allopathy,Capsule,Respiratory,100,468.73,Medium,Hospital,No,Paracetamol,Calcium,Uttar Pradesh,8732,9398,10128,7.63%,7.77%,7.70%,4092950.36,4405124.54,4747297.44,51+ (Senior),Female
MED0633,Biocon-ANT-638,Biocon,Allopathy,Injection,Anti-infective,100,1913.71,High,Pharmacy Store,Yes,Insulin,Magnesium,Tamil Nadu,14888,16257,16767,9.20%,3.14%,6.17%,28491314.48,31111183.47,32087175.57,13-30 (Young Adult),Male
MED0634,Dr.-ANT-148,Dr. Reddy's,Ayurveda,Inhaler,Anti-diabetic,30,1776.82,High,Pharmacy Store,Yes,Insulin,Folic Acid,Karnataka,15534,17076,17842,9.93%,4.49%,7.21%,27601121.88,30340978.32,31702022.44,51+ (Senior),Female
MED0635,Sun-DER-516,Sun Pharma,Homeopathy,Syrup,Dermatology,30,1295.16,High,Hospital,Yes,Levocetirizine,Zinc,Punjab,12235,13400,13789,9.53%,2.90%,6.22%,15846282.6,17355144,17858961.24,51+ (Senior),Male
MED0636,Zydus-ANT-990,Zydus Lifesciences,Allopathy,Injection,Anti-infective,20,640.51,Medium,Pharmacy Store,Yes,Omeprazole,None,Karnataka,19653,21217,23815,7.96%,12.25%,10.11%,12587943.03,13589700.67,15253745.65,51+ (Senior),Female
MED0637,Zydus-CAR-784,Zydus Lifesciences,Allopathy,Capsule,Cardiac,20,794.62,Medium,Hospital,No,Aspirin,Magnesium,Kerala,29316,31979,35084,9.09%,9.71%,9.40%,23295079.92,25411152.98,27878448.08,31-50 (Middle Age),Male
MED0638,Lupin-GAS-901,Lupin,Allopathy,Syrup,Gastrointestinal,15,1239.13,High,Hospital,Yes,Azithromycin,Hydrochloride,Telangana,22829,24887,26920,9.02%,8.17%,8.60%,28288098.77,30838228.31,33357379.6,51+ (Senior),Male
MED0639,Torrent-DER-899,Torrent Pharma,Allopathy,Tablet,Dermatology,20,428.34,Medium,Pharmacy Store,No,Azithromycin,Folic Acid,Gujarat,9946,11279,11692,13.41%,3.66%,8.54%,4260269.64,4831246.86,5008151.28,0-12 (Child),Male
MED0640,Cipla-ANT-874,Cipla,Allopathy,Inhaler,Anti-infective,20,638.47,Medium,Pharmacy Store,Yes,Aspirin,Sulphate,Karnataka,26953,29414,33321,9.13%,13.28%,11.21%,17208681.91,18779956.58,21274458.87,31-50 (Middle Age),Female
MED0641,Lupin-ANT-872,Lupin,Allopathy,Inhaler,Anti-infective,60,445.06,Medium,Pharmacy Store,Yes,Cetirizine,Zinc,Gujarat,15609,17438,19997,11.72%,14.68%,13.20%,6946941.54,7760956.28,8899864.82,13-30 (Young Adult),Female
MED0642,Divis-GAS-246,Divis Labs,Allopathy,Injection,Gastrointestinal,20,592.76,Medium,Hospital,Yes,Atorvastatin,Clavulanic Acid,Maharashtra,18984,20849,22226,9.83%,6.61%,8.22%,11252955.84,12358453.24,13174683.76,51+ (Senior),Female
MED0643,Aurobindo-CNS-749,Aurobindo Pharma,Allopathy,Syrup,CNS,15,1849.76,High,Hospital,No,Amoxicillin,Folic Acid,Maharashtra,7080,7247,8101,2.37%,11.79%,7.08%,13096300.8,13405210.72,14984905.76,31-50 (Middle Age),Female
MED0644,Cipla-GAS-282,Cipla,Allopathy,Ointment,Gastrointestinal,60,1384.45,High,Pharmacy Store,Yes,Insulin,Calcium,Kerala,22000,23236,23948,5.62%,3.07%,4.35%,30457900,32169080.2,33154808.6,13-30 (Young Adult),Female
MED0645,Sun-GAS-422,Sun Pharma,Allopathy,Injection,Gastrointestinal,20,761.07,Medium,Pharmacy Store,Yes,Insulin,Calcium,Punjab,29464,30244,31513,2.65%,4.20%,3.43%,22424166.48,23017801.08,23983598.91,51+ (Senior),Female
MED0646,Biocon-VIT-831,Biocon,Ayurveda,Syrup,Vitamins,20,1088.43,High,Pharmacy Store,Yes,Cetirizine,Magnesium,Punjab,27142,30348,32874,11.81%,8.32%,10.07%,29542167.06,33031673.64,35781047.82,51+ (Senior),Male
MED0647,Cipla-VIT-726,Cipla,Allopathy,Capsule,Vitamins,100,798.82,Medium,Pharmacy Store,No,Paracetamol,Zinc,Punjab,16041,16828,18211,4.91%,8.22%,6.57%,12813871.62,13442542.96,14547311.02,51+ (Senior),Male
MED0648,Mankind-VIT-337,Mankind Pharma,Allopathy,Ointment,Vitamins,10,1983.61,High,Online,Yes,Metformin,Magnesium,Rajasthan,15448,16773,18255,8.58%,8.84%,8.71%,30642807.28,33271090.53,36210800.55,31-50 (Middle Age),Female
MED0649,Biocon-DER-968,Biocon,Allopathy,Ointment,Dermatology,100,1692.47,High,Hospital,No,Azithromycin,Zinc,Gujarat,7036,7803,8151,10.90%,4.47%,7.69%,11908218.92,13206343.41,13795322.97,51+ (Senior),Female
MED0650,Lupin-ANT-979,Lupin,Ayurveda,Inhaler,Anti-diabetic,20,1654.8,High,Pharmacy Store,Yes,Cetirizine,Clavulanic Acid,Tamil Nadu,11334,12509,12983,10.37%,3.79%,7.08%,18755503.2,20699893.2,21484268.4,31-50 (Middle Age),Female
MED0651,Abbott-ANT-364,Abbott India,Allopathy,Inhaler,Anti-diabetic,100,1932.35,High,Pharmacy Store,Yes,Metformin,Sulphate,Punjab,27848,28446,29182,2.15%,2.59%,2.37%,53812082.8,54967628.1,56389837.7,0-12 (Child),Female
MED0652,Cipla-DER-578,Cipla,Allopathy,Capsule,Dermatology,100,1014.37,High,Hospital,Yes,Cetirizine,Hydrochloride,Telangana,18186,19947,21820,9.68%,9.39%,9.54%,18447332.82,20233638.39,22133553.4,0-12 (Child),Female
MED0653,Torrent-CNS-118,Torrent Pharma,Allopathy,Ointment,CNS,10,264.29,Medium,Pharmacy Store,No,Paracetamol,None,West Bengal,27001,29825,32316,10.46%,8.35%,9.41%,7136094.29,7882449.25,8540795.64,0-12 (Child),Male
MED0654,Mankind-VIT-812,Mankind Pharma,Allopathy,Inhaler,Vitamins,10,1367.58,High,Pharmacy Store,No,Levocetirizine,Magnesium,Uttar Pradesh,24414,25337,27301,3.78%,7.75%,5.77%,33388098.12,34650374.46,37336301.58,31-50 (Middle Age),Male
MED0655,Lupin-DER-973,Lupin,Allopathy,Syrup,Dermatology,100,1386.65,High,Pharmacy Store,No,Metformin,Folic Acid,Gujarat,7087,7581,8104,6.98%,6.91%,6.95%,9827188.55,10512193.65,11237411.6,0-12 (Child),Male
MED0656,Aurobindo-RES-859,Aurobindo Pharma,Allopathy,Ointment,Respiratory,30,1345.06,High,Online,Yes,Levocetirizine,Caffeine,Maharashtra,25633,26188,28386,2.17%,8.40%,5.29%,34477922.98,35224431.28,38180873.16,31-50 (Middle Age),Female
MED0657,Biocon-GAS-567,Biocon,Allopathy,Tablet,Gastrointestinal,10,1797.69,High,Pharmacy Store,Yes,Cetirizine,Folic Acid,Gujarat,28740,30655,35234,6.66%,14.94%,10.80%,51665610.6,55108186.95,63339809.46,13-30 (Young Adult),Female
MED0658,Torrent-CAR-331,Torrent Pharma,Allopathy,Tablet,Cardiac,100,113.08,Low,Hospital,Yes,Levocetirizine,Sulphate,Maharashtra,21227,22182,22779,4.50%,2.69%,3.60%,2400349.16,2508340.56,2575849.32,51+ (Senior),Male
MED0659,Torrent-ANT-503,Torrent Pharma,Allopathy,Capsule,Anti-infective,60,1944.15,High,Pharmacy Store,No,Metformin,None,Uttar Pradesh,20394,21586,24287,5.85%,12.51%,9.18%,39648995.1,41966421.9,47217571.05,0-12 (Child),Female
MED0660,Sun-GAS-818,Sun Pharma,Homeopathy,Ointment,Gastrointestinal,10,1969.47,High,Pharmacy Store,No,Azithromycin,Folic Acid,Kerala,28562,29979,32715,4.96%,9.13%,7.05%,56252002.14,59042741.13,64431211.05,51+ (Senior),Female
MED0661,Sun-RES-853,Sun Pharma,Allopathy,Injection,Respiratory,100,264.9,Medium,Pharmacy Store,No,Aspirin,Folic Acid,West Bengal,15603,16264,17551,4.24%,7.91%,6.08%,4133234.7,4308333.6,4649259.9,13-30 (Young Adult),Female
MED0662,Biocon-CNS-106,Biocon,Ayurveda,Inhaler,CNS,30,658.81,Medium,Pharmacy Store,Yes,Insulin,Clavulanic Acid,Gujarat,12815,14204,15103,10.85%,6.33%,8.59%,8442650.15,9357737.24,9950007.43,31-50 (Middle Age),Male
MED0663,Sun-ANT-322,Sun Pharma,Allopathy,Inhaler,Anti-diabetic,100,291.32,Medium,Pharmacy Store,Yes,Paracetamol,Clavulanic Acid,Telangana,11357,13046,13400,14.88%,2.72%,8.80%,3308521.24,3800560.72,3903688,51+ (Senior),Male
MED0664,Lupin-RES-178,Lupin,Allopathy,Inhaler,Respiratory,60,163.03,Low,Pharmacy Store,No,Levocetirizine,Clavulanic Acid,Uttar Pradesh,7355,7742,8000,5.26%,3.34%,4.30%,1199085.65,1262178.26,1304240,31-50 (Middle Age),Female
MED0665,Dr.-GAS-351,Dr. Reddy's,Homeopathy,Inhaler,Gastrointestinal,15,550.78,Medium,Pharmacy Store,Yes,Cetirizine,Hydrochloride,Karnataka,21565,24383,25147,13.07%,3.13%,8.10%,11877570.7,13429668.74,13850464.66,13-30 (Young Adult),Male
MED0666,Glenmark-ANT-320,Glenmark,Allopathy,Capsule,Anti-infective,30,1658.44,High,Pharmacy Store,Yes,Metformin,Zinc,Punjab,22367,24031,24920,7.44%,3.70%,5.57%,37094327.48,39853971.64,41328324.8,13-30 (Young Adult),Female
MED0667,Aurobindo-ANT-521,Aurobindo Pharma,Allopathy,Tablet,Anti-infective,15,317,Medium,Online,Yes,Cetirizine,Magnesium,Kerala,29943,33187,34039,10.84%,2.57%,6.71%,9491931,10520279,10790363,13-30 (Young Adult),Male
MED0668,Sun-CAR-840,Sun Pharma,Allopathy,Tablet,Cardiac,100,948.96,High,Pharmacy Store,Yes,Cetirizine,Zinc,Kerala,7295,8051,8922,10.37%,10.83%,10.60%,6922663.2,7640076.96,8466621.12,31-50 (Middle Age),Female
MED0669,Glenmark-VIT-589,Glenmark,Allopathy,Tablet,Vitamins,30,1097.61,High,Pharmacy Store,No,Paracetamol,Folic Acid,Karnataka,22804,23860,25044,4.63%,4.96%,4.80%,25029898.44,26188974.6,27488544.84,51+ (Senior),Male
MED0670,Cipla-CAR-122,Cipla,Allopathy,Capsule,Cardiac,30,211.83,Medium,Pharmacy Store,No,Metformin,Zinc,Kerala,24547,26913,28682,9.64%,6.58%,8.11%,5199791.01,5700980.79,6075708.06,31-50 (Middle Age),Female
MED0671,Cipla-RES-689,Cipla,Ayurveda,Capsule,Respiratory,20,832.58,High,Pharmacy Store,No,Insulin,Clavulanic Acid,Gujarat,8655,9299,10039,7.44%,7.96%,7.70%,7205979.9,7742161.42,8358270.62,31-50 (Middle Age),Male
MED0672,Alkem-ANT-668,Alkem Labs,Allopathy,Inhaler,Anti-infective,30,1184.19,High,Pharmacy Store,No,Insulin,None,Rajasthan,17861,19009,21198,6.43%,11.52%,8.98%,21150817.59,22510267.71,25102459.62,0-12 (Child),Male
MED0673,Sun-ANT-115,Sun Pharma,Allopathy,Capsule,Anti-infective,20,489.72,Medium,Online,Yes,Insulin,Magnesium,Rajasthan,27435,28009,29641,2.09%,5.83%,3.96%,13435468.2,13716567.48,14515790.52,13-30 (Young Adult),Male
MED0674,Alkem-CAR-499,Alkem Labs,Allopathy,Syrup,Cardiac,60,741.85,Medium,Hospital,Yes,Azithromycin,Sulphate,West Bengal,18358,19458,21338,5.99%,9.66%,7.83%,13618882.3,14434917.3,15829595.3,51+ (Senior),Female
MED0675,Aurobindo-GAS-128,Aurobindo Pharma,Allopathy,Capsule,Gastrointestinal,20,1620.69,High,Pharmacy Store,No,Omeprazole,Folic Acid,Telangana,21920,23455,26164,7.00%,11.55%,9.28%,35525524.8,38013283.95,42403733.16,51+ (Senior),Female
MED0676,Biocon-ANT-229,Biocon,Allopathy,Capsule,Anti-infective,30,353.96,Medium,Pharmacy Store,No,Aspirin,Clavulanic Acid,Rajasthan,29016,32915,36459,13.44%,10.77%,12.11%,10270503.36,11650593.4,12905027.64,51+ (Senior),Female
MED0677,Lupin-ANT-444,Lupin,Allopathy,Injection,Anti-infective,60,588.96,Medium,Online,Yes,Amoxicillin,Vitamin D3,Karnataka,20283,21536,22382,6.18%,3.93%,5.06%,11945875.68,12683842.56,13182102.72,0-12 (Child),Female
MED0678,Divis-DER-954,Divis Labs,Allopathy,Ointment,Dermatology,30,154.04,Low,Pharmacy Store,No,Levocetirizine,Calcium,Kerala,11853,12371,13639,4.37%,10.25%,7.31%,1825836.12,1905628.84,2100951.56,31-50 (Middle Age),Female
MED0679,Sun-VIT-957,Sun Pharma,Allopathy,Injection,Vitamins,60,241.47,Medium,Hospital,Yes,Aspirin,None,Kerala,29089,33065,35594,13.67%,7.65%,10.66%,7024120.83,7984205.55,8594883.18,31-50 (Middle Age),Other
MED0680,Zydus-VIT-568,Zydus Lifesciences,Allopathy,Tablet,Vitamins,15,104.57,Low,Online,No,Insulin,Magnesium,Maharashtra,5723,6526,7105,14.03%,8.88%,11.46%,598454.11,682423.82,742969.85,13-30 (Young Adult),Male
MED0681,Mankind-VIT-688,Mankind Pharma,Allopathy,Ointment,Vitamins,10,920.46,High,Pharmacy Store,No,Aspirin,Folic Acid,Uttar Pradesh,12996,13952,15968,7.36%,14.45%,10.91%,11962298.16,12842257.92,14697905.28,31-50 (Middle Age),Female
MED0682,Aurobindo-DER-574,Aurobindo Pharma,Allopathy,Inhaler,Dermatology,30,150.71,Low,Online,Yes,Cetirizine,None,Punjab,11524,11975,12627,3.92%,5.45%,4.69%,1736782.04,1804752.25,1903015.17,51+ (Senior),Female
MED0683,Glenmark-ANT-531,Glenmark,Allopathy,Capsule,Anti-diabetic,60,713.08,Medium,Hospital,Yes,Azithromycin,Zinc,Kerala,21917,24381,25874,11.24%,6.12%,8.68%,15628574.36,17385603.48,18450231.92,31-50 (Middle Age),Male
MED0684,Aurobindo-CAR-435,Aurobindo Pharma,Allopathy,Capsule,Cardiac,20,1676.47,High,Pharmacy Store,Yes,Levocetirizine,Vitamin D3,Kerala,15212,15763,17655,3.63%,12.01%,7.82%,25502461.64,26426196.61,29598077.85,0-12 (Child),Male
MED0685,Abbott-GAS-983,Abbott India,Allopathy,Capsule,Gastrointestinal,100,1405.09,High,Online,No,Cetirizine,None,Telangana,22958,25191,25939,9.73%,2.97%,6.35%,32258056.22,35395622.19,36446629.51,0-12 (Child),Male
MED0686,Lupin-VIT-510,Lupin,Allopathy,Ointment,Vitamins,20,677.9,Medium,Pharmacy Store,No,Aspirin,Folic Acid,West Bengal,5375,5678,5999,5.64%,5.66%,5.65%,3643712.5,3849116.2,4066722.1,0-12 (Child),Male
MED0687,Cipla-CAR-644,Cipla,Allopathy,Inhaler,Cardiac,60,420.93,Medium,Pharmacy Store,No,Insulin,Clavulanic Acid,Karnataka,5867,6165,6375,5.09%,3.41%,4.25%,2469596.31,2595033.45,2683428.75,0-12 (Child),Male
MED0688,Aurobindo-CAR-564,Aurobindo Pharma,Allopathy,Syrup,Cardiac,60,397.14,Medium,Pharmacy Store,No,Paracetamol,None,Karnataka,15410,17218,18379,11.74%,6.75%,9.25%,6119927.4,6837956.52,7299036.06,0-12 (Child),Female
MED0689,Lupin-CAR-109,Lupin,Allopathy,Inhaler,Cardiac,60,1623.6,High,Hospital,Yes,Metformin,None,Tamil Nadu,26359,29846,33043,13.23%,10.71%,11.97%,42796472.4,48457965.6,53648614.8,31-50 (Middle Age),Male
MED0690,Divis-ANT-398,Divis Labs,Allopathy,Ointment,Anti-infective,15,1774.76,High,Pharmacy Store,Yes,Azithromycin,None,Telangana,29802,33145,37352,11.22%,12.69%,11.96%,52891397.52,58824420.2,66290835.52,51+ (Senior),Female
MED0691,Aurobindo-VIT-896,Aurobindo Pharma,Homeopathy,Capsule,Vitamins,100,256.22,Medium,Pharmacy Store,No,Azithromycin,None,Rajasthan,10755,12244,12592,13.85%,2.85%,8.35%,2755646.1,3137157.68,3226322.24,0-12 (Child),Male
MED0692,Mankind-ANT-174,Mankind Pharma,Allopathy,Tablet,Anti-infective,30,1558.98,High,Pharmacy Store,Yes,Metformin,Sulphate,Kerala,18100,18721,19121,3.43%,2.14%,2.79%,28217538,29185664.58,29809256.58,51+ (Senior),Male
MED0693,Mankind-ANT-309,Mankind Pharma,Allopathy,Injection,Anti-infective,15,1214.3,High,Pharmacy Store,No,Omeprazole,None,Uttar Pradesh,24209,24981,26150,3.19%,4.68%,3.94%,29396988.7,30334428.3,31753945,0-12 (Child),Female
MED0694,Dr.-GAS-789,Dr. Reddy's,Allopathy,Capsule,Gastrointestinal,30,708.47,Medium,Pharmacy Store,No,Azithromycin,Caffeine,Tamil Nadu,10501,11729,13089,11.70%,11.60%,11.65%,7439643.47,8309644.63,9273163.83,51+ (Senior),Female
MED0695,Glenmark-RES-684,Glenmark,Ayurveda,Tablet,Respiratory,10,711.22,Medium,Pharmacy Store,Yes,Levocetirizine,Sulphate,Uttar Pradesh,12814,14096,15694,10.01%,11.34%,10.68%,9113573.08,10025357.12,11161886.68,31-50 (Middle Age),Male
MED0696,Torrent-RES-880,Torrent Pharma,Homeopathy,Injection,Respiratory,10,1142.76,High,Hospital,Yes,Aspirin,Zinc,Uttar Pradesh,29638,31295,32914,5.59%,5.18%,5.39%,33869120.88,35762674.2,37612802.64,51+ (Senior),Female
MED0697,Torrent-CAR-851,Torrent Pharma,Allopathy,Syrup,Cardiac,60,1664.88,High,Hospital,No,Atorvastatin,Calcium,Maharashtra,6154,6784,7363,10.25%,8.55%,9.40%,10245671.52,11294545.92,12258511.44,0-12 (Child),Female
MED0698,Alkem-CAR-630,Alkem Labs,Ayurveda,Tablet,Cardiac,10,537.24,Medium,Pharmacy Store,Yes,Metformin,Folic Acid,Gujarat,18503,20948,23811,13.22%,13.67%,13.45%,9940551.72,11254103.52,12792221.64,31-50 (Middle Age),Male
