ID,Name,Manufacturer,Type,Form,Therapy_Area,Pack_Size,Price_INR,Is_Discontinued,Short_Composition1,Short_Composition2,State_Market,Zone,Urban_Rural,Age_Group,Gender,Prescription_Type,Purchase_Channel,Insurance_Covered,Market_Share_%,Customer_Rating,Return_Rate_%,Units_2022,Units_2023,Units_2024,YoY_Growth_2023_vs_2022,YoY_Growth_2024_vs_2023,Avg_Annual_Growth_2022_24,Revenue_2022,Revenue_2023,Revenue_2024
MED0531,Glenmark-CAR-719,Glenmark,Allopathy,Tablet,Cardiac,20,1613.65,Yes,Metformin,Sulphate,Uttar Pradesh,North,Urban,31-50 (Middle Age),Female,RX (Prescription),Online,Yes,0.17,3.3,1.03,18642,19925,22520,0.0689,0.1303,0.0991,30081663.3,32151976.25,36339398.0
MED0532,Mankind-ANT-294,Mankind Pharma,Allopathy,Ointment,Anti-infective,60,487.44,No,Levocetirizine,Caffeine,Uttar Pradesh,North,Rural,31-50 (Middle Age),Male,RX (Prescription),Hospital,Yes,0.46,4.7,0.21,24531,26474,29070,0.0792,0.0981,0.0886,11957390.64,12904486.56,14169880.8
MED0533,Alkem-GAS-677,Alkem Labs,Allopathy,Tablet,Gastrointestinal,15,978.18,No,Insulin,Hydrochloride,Kerala,South,Semi-Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,Yes,0.94,3.5,2.57,13680,15678,17505,0.1461,0.1165,0.1312,13381502.4,15335906.04,17123040.9
MED0534,Glenmark-CAR-872,Glenmark,Allopathy,Tablet,Cardiac,20,845.54,Yes,Cetirizine,Clavulanic Acid,Telangana,South,Urban,51+ (Senior),Male,OTC (Over the Counter),Hospital,Yes,4.65,4.0,2.74,22865,24631,25959,0.0773,0.0539,0.0655,19333272.1,20826495.74,21949372.86
MED0535,Aurobindo-RES-999,Aurobindo Pharma,Allopathy,Tablet,Respiratory,60,623.53,Yes,Aspirin,Vitamin D3,Maharashtra,West,Rural,51+ (Senior),Male,RX (Prescription),Hospital,Yes,4.88,4.2,2.83,15715,17163,19200,0.0922,0.1187,0.1053,9798773.95,10701645.39,11971776.0
MED0536,Zydus-RES-323,Zydus Lifesciences,Allopathy,Tablet,Respiratory,30,74.21,Yes,Insulin,None,Kerala,South,Urban,51+ (Senior),Male,OTC (Over the Counter),Hospital,No,4.01,4.7,2.34,19420,21024,23112,0.0826,0.0994,0.0909,1441158.2,1560191.04,1715141.52
MED0537,Torrent-DER-519,Torrent Pharma,Allopathy,Syrup,Dermatology,10,1143.69,Yes,Azithromycin,Clavulanic Acid,Maharashtra,West,Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,Yes,3.08,4.1,2.42,8260,9492,10336,0.1493,0.089,0.1186,9446879.4,10855905.48,11821179.84
MED0538,Mankind-VIT-520,Mankind Pharma,Homeopathy,Ointment,Vitamins,20,1133.17,Yes,Metformin,Calcium,Rajasthan,North,Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Pharmacy Store,Yes,0.44,4.8,0.02,10120,10771,12050,0.0644,0.1188,0.0912,11467680.4,12205374.07,13654698.5
MED0539,Glenmark-ANT-173,Glenmark,Allopathy,Syrup,Anti-infective,10,1990.31,No,Metformin,Folic Acid,Tamil Nadu,South,Rural,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,4.56,3.6,1.93,17746,20063,21471,0.1306,0.0702,0.1,35320041.26,39931589.53,42733946.01
MED0540,Torrent-CAR-975,Torrent Pharma,Homeopathy,Injection,Cardiac,15,285.78,No,Amoxicillin,Hydrochloride,Uttar Pradesh,North,Semi-Urban,51+ (Senior),Female,RX (Prescription),Pharmacy Store,Yes,0.71,4.2,1.8,23445,24490,27584,0.0446,0.1264,0.0847,6700112.1,6998752.2,7882955.52
MED0541,Abbott-ANT-642,Abbott India,Allopathy,Tablet,Anti-diabetic,10,288.93,No,Amoxicillin,Folic Acid,Tamil Nadu,South,Urban,0-12 (Child),Female,RX (Prescription),Hospital,No,1.78,4.7,2.87,26292,27976,32008,0.0641,0.1441,0.1034,7596547.56,8083105.68,9248071.44
MED0542,Dr.-CAR-258,Dr. Reddy's,Ayurveda,Syrup,Cardiac,10,1665.04,No,Insulin,Clavulanic Acid,Punjab,North,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,Yes,1.03,4.5,1.81,26430,30165,32103,0.1413,0.0643,0.1021,44007007.2,50225931.6,53452779.12
MED0543,Alkem-CAR-836,Alkem Labs,Allopathy,Syrup,Cardiac,60,797.78,No,Omeprazole,Magnesium,Karnataka,South,Urban,31-50 (Middle Age),Other,RX (Prescription),Hospital,Yes,3.58,3.2,1.27,19189,21299,21941,0.11,0.0302,0.0693,15308600.42,16991916.22,17504090.98
MED0544,Mankind-ANT-191,Mankind Pharma,Ayurveda,Injection,Anti-infective,10,167.93,Yes,Metformin,Folic Acid,Karnataka,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,4.31,4.1,0.75,28706,32438,35764,0.13,0.1025,0.1162,4820598.58,5447313.34,6005848.52
MED0545,Sun-ANT-900,Sun Pharma,Allopathy,Ointment,Anti-infective,15,939.63,No,Amoxicillin,Hydrochloride,Tamil Nadu,South,Semi-Urban,31-50 (Middle Age),Male,OTC (Over the Counter),Hospital,Yes,2.65,3.6,0.7,5532,6047,6256,0.0931,0.0346,0.0634,5198033.16,5681942.61,5878325.28
MED0546,Zydus-GAS-508,Zydus Lifesciences,Ayurveda,Capsule,Gastrointestinal,100,1390.81,No,Amoxicillin,Hydrochloride,Karnataka,South,Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,No,0.42,3.5,2.45,18917,20187,21900,0.0672,0.0849,0.076,26309952.77,28076281.47,30458739.0
MED0547,Dr.-CAR-949,Dr. Reddy's,Homeopathy,Capsule,Cardiac,100,235.71,No,Insulin,Caffeine,Maharashtra,West,Semi-Urban,0-12 (Child),Male,RX (Prescription),Hospital,No,3.66,3.1,1.09,29110,32932,36441,0.1313,0.1066,0.1189,6861518.1,7762401.72,8589508.11
MED0548,Biocon-DER-211,Biocon,Allopathy,Injection,Dermatology,60,1948.8,Yes,Levocetirizine,Zinc,Uttar Pradesh,North,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,2.61,4.8,1.67,13791,15439,15899,0.1195,0.0298,0.0737,26875900.8,30087523.2,30983971.2
MED0549,Biocon-GAS-476,Biocon,Allopathy,Syrup,Gastrointestinal,15,46.5,Yes,Amoxicillin,Vitamin D3,Gujarat,West,Urban,51+ (Senior),Female,RX (Prescription),Online,No,4.47,3.6,0.67,11917,12266,13826,0.0294,0.1272,0.0771,554140.5,570369.0,642909.0
MED0550,Aurobindo-GAS-899,Aurobindo Pharma,Homeopathy,Inhaler,Gastrointestinal,30,644.85,Yes,Omeprazole,Hydrochloride,Uttar Pradesh,North,Rural,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,4.4,3.5,0.75,19800,20966,22725,0.0589,0.0839,0.0713,12768030.0,13519925.1,14654216.25
MED0551,Lupin-DER-576,Lupin,Allopathy,Capsule,Dermatology,60,1656.53,No,Paracetamol,Vitamin D3,West Bengal,East,Semi-Urban,0-12 (Child),Male,OTC (Over the Counter),Hospital,No,2.5,4.3,2.51,17077,18883,21181,0.1058,0.1217,0.1137,28288562.81,31280255.99,35086961.93
MED0552,Divis-RES-427,Divis Labs,Allopathy,Syrup,Respiratory,30,1757.33,Yes,Azithromycin,Magnesium,Gujarat,West,Urban,31-50 (Middle Age),Female,RX (Prescription),Online,No,2.44,3.7,0.01,24881,25913,27539,0.0415,0.0628,0.0521,43724127.73,45537692.29,48395110.87
MED0553,Alkem-VIT-569,Alkem Labs,Ayurveda,Tablet,Vitamins,15,1412.45,No,Levocetirizine,Clavulanic Acid,Tamil Nadu,South,Urban,0-12 (Child),Male,OTC (Over the Counter),Online,No,1.13,4.7,2.98,29770,34137,35292,0.1467,0.0338,0.0888,42048636.5,48216805.65,49848185.4
MED0554,Aurobindo-RES-102,Aurobindo Pharma,Homeopathy,Tablet,Respiratory,30,1228.56,No,Paracetamol,Clavulanic Acid,Telangana,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Hospital,Yes,3.8,4.2,2.17,7254,8196,8822,0.1299,0.0764,0.1028,8911974.24,10069277.76,10838356.32
MED0555,Biocon-GAS-251,Biocon,Allopathy,Inhaler,Gastrointestinal,20,1569.35,No,Levocetirizine,Hydrochloride,Tamil Nadu,South,Semi-Urban,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,No,1.77,4.4,1.68,16800,18309,18723,0.0898,0.0226,0.0557,26365080.0,28733229.15,29382940.05
MED0556,Alkem-CAR-491,Alkem Labs,Allopathy,Syrup,Cardiac,10,1453.55,No,Insulin,Zinc,West Bengal,East,Urban,13-30 (Young Adult),Male,RX (Prescription),Online,No,3.1,4.0,2.19,24586,25696,27750,0.0452,0.0799,0.0624,35736980.3,37350420.8,40336012.5
MED0557,Zydus-VIT-241,Zydus Lifesciences,Allopathy,Inhaler,Vitamins,60,247.45,Yes,Cetirizine,Sulphate,Tamil Nadu,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Hospital,No,4.84,4.5,2.03,7036,7193,8241,0.0224,0.1457,0.0822,1741058.2,1779907.85,2039235.45
MED0558,Alkem-ANT-251,Alkem Labs,Allopathy,Tablet,Anti-infective,100,1796.54,Yes,Omeprazole,Caffeine,Karnataka,South,Rural,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,No,2.74,4.7,1.1,24831,27119,30886,0.0921,0.1389,0.1153,44609884.74,48720368.26,55487934.44
MED0559,Glenmark-VIT-222,Glenmark,Allopathy,Inhaler,Vitamins,10,1530.55,No,Paracetamol,Clavulanic Acid,Uttar Pradesh,North,Rural,51+ (Senior),Male,OTC (Over the Counter),Pharmacy Store,No,0.4,4.8,2.88,25099,27149,30245,0.0817,0.1141,0.0977,38415274.45,41552901.95,46291484.75
MED0560,Biocon-CNS-674,Biocon,Allopathy,Inhaler,CNS,100,1982.96,No,Azithromycin,Calcium,Uttar Pradesh,North,Semi-Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,1.37,3.4,0.49,20281,22642,23400,0.1165,0.0335,0.0741,40216411.76,44898180.32,46401264.0
MED0561,Cipla-ANT-322,Cipla,Allopathy,Tablet,Anti-infective,20,725.44,No,Omeprazole,Sulphate,Tamil Nadu,South,Urban,0-12 (Child),Female,RX (Prescription),Online,No,3.85,3.4,2.21,15553,16502,16854,0.0611,0.0214,0.041,11282768.32,11971210.88,12226565.76
MED0562,Torrent-DER-484,Torrent Pharma,Ayurveda,Injection,Dermatology,15,1146.64,No,Aspirin,Hydrochloride,Maharashtra,West,Semi-Urban,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,No,2.95,5.0,2.34,19459,21587,22863,0.1094,0.0591,0.0839,22312467.76,24752517.68,26215630.32
MED0563,Abbott-DER-604,Abbott India,Ayurveda,Injection,Dermatology,20,1866.62,Yes,Atorvastatin,Hydrochloride,Maharashtra,West,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,1.98,4.3,2.5,14684,15996,17287,0.0894,0.0807,0.085,27409448.08,29858453.52,32268259.94
MED0564,Alkem-GAS-892,Alkem Labs,Allopathy,Syrup,Gastrointestinal,10,819.78,No,Aspirin,Folic Acid,Kerala,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Online,No,4.98,3.9,1.57,28953,30467,32413,0.0523,0.0639,0.0581,23735090.34,24976237.26,26571529.14
MED0565,Cipla-RES-346,Cipla,Allopathy,Inhaler,Respiratory,30,1979.1,No,Levocetirizine,Calcium,Punjab,North,Rural,51+ (Senior),Female,RX (Prescription),Pharmacy Store,No,4.87,3.8,2.4,21007,23342,25243,0.1112,0.0815,0.0962,41574953.7,46196152.2,49958421.3
MED0566,Dr.-RES-449,Dr. Reddy's,Allopathy,Ointment,Respiratory,100,1326.07,No,Levocetirizine,Sulphate,Karnataka,South,Rural,13-30 (Young Adult),Male,OTC (Over the Counter),Hospital,No,2.72,3.5,0.02,12183,12845,14622,0.0544,0.1384,0.0955,16155510.81,17033369.15,19389795.54
MED0567,Torrent-GAS-738,Torrent Pharma,Allopathy,Inhaler,Gastrointestinal,10,880.97,No,Metformin,Calcium,Uttar Pradesh,North,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,4.4,4.7,1.03,9115,9960,11179,0.0928,0.1224,0.1074,8030041.55,8774461.2,9848363.63
MED0568,Zydus-ANT-432,Zydus Lifesciences,Allopathy,Capsule,Anti-infective,15,974.64,No,Levocetirizine,Magnesium,Telangana,South,Urban,0-12 (Child),Female,RX (Prescription),Hospital,No,0.55,3.9,1.29,12955,14444,15763,0.115,0.0914,0.1031,12626461.2,14077700.16,15363250.32
MED0569,Zydus-CAR-355,Zydus Lifesciences,Homeopathy,Ointment,Cardiac,60,918.81,No,Insulin,Caffeine,Tamil Nadu,South,Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,No,1.05,4.7,0.57,29264,32744,36821,0.1189,0.1245,0.1217,26888055.84,30085514.64,33831503.01
MED0570,Zydus-ANT-482,Zydus Lifesciences,Allopathy,Injection,Anti-infective,20,636.45,Yes,Amoxicillin,Clavulanic Acid,Telangana,South,Semi-Urban,0-12 (Child),Female,OTC (Over the Counter),Online,No,1.09,3.1,2.47,27557,28996,32075,0.0522,0.1062,0.0789,17538652.65,18454504.2,20414133.75
MED0571,Biocon-CAR-520,Biocon,Homeopathy,Injection,Cardiac,10,1403.39,No,Azithromycin,None,Kerala,South,Semi-Urban,51+ (Senior),Female,RX (Prescription),Pharmacy Store,No,4.68,3.8,2.76,23721,26604,28186,0.1216,0.0595,0.0901,33289814.19,37335787.56,39555950.54
MED0572,Sun-DER-155,Sun Pharma,Allopathy,Tablet,Dermatology,30,1485.75,No,Azithromycin,Clavulanic Acid,Uttar Pradesh,North,Semi-Urban,13-30 (Young Adult),Female,RX (Prescription),Online,Yes,1.47,3.8,0.76,29654,33908,38833,0.1435,0.1453,0.1443,44058430.5,50378811.0,57696129.75
MED0573,Aurobindo-ANT-721,Aurobindo Pharma,Allopathy,Inhaler,Anti-infective,15,1788.27,No,Metformin,Clavulanic Acid,Karnataka,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,0.63,4.3,1.09,22909,24435,26639,0.0667,0.0902,0.0783,40967477.43,43696377.45,47637724.53
MED0574,Alkem-ANT-507,Alkem Labs,Allopathy,Capsule,Anti-infective,20,430.16,No,Levocetirizine,Calcium,Tamil Nadu,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,1.15,4.8,0.42,7837,8032,8988,0.025,0.1191,0.0709,3371163.92,3455045.12,3866278.08
MED0575,Torrent-GAS-692,Torrent Pharma,Allopathy,Tablet,Gastrointestinal,15,523.75,Yes,Metformin,Folic Acid,Gujarat,West,Semi-Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,1.02,3.3,1.03,8871,9658,10315,0.0888,0.068,0.0783,4646186.25,5058377.5,5402481.25
MED0576,Biocon-DER-917,Biocon,Allopathy,Inhaler,Dermatology,100,157.57,No,Cetirizine,Caffeine,Karnataka,South,Rural,51+ (Senior),Male,RX (Prescription),Online,Yes,3.19,3.1,0.69,12670,13047,14273,0.0298,0.094,0.0614,1996411.9,2055815.79,2248996.61
MED0577,Sun-VIT-700,Sun Pharma,Ayurveda,Capsule,Vitamins,60,565.95,No,Cetirizine,Hydrochloride,Gujarat,West,Urban,0-12 (Child),Female,RX (Prescription),Hospital,No,3.45,3.9,0.28,16134,16943,17351,0.0502,0.0241,0.037,9131037.3,9588890.85,9819798.45
MED0578,Sun-ANT-464,Sun Pharma,Allopathy,Tablet,Anti-infective,15,78.76,Yes,Insulin,Magnesium,West Bengal,East,Urban,13-30 (Young Adult),Other,RX (Prescription),Pharmacy Store,No,3.04,3.9,0.98,23024,25619,29078,0.1127,0.135,0.1238,1813370.24,2017752.44,2290183.28
MED0579,Divis-VIT-688,Divis Labs,Allopathy,Syrup,Vitamins,20,286.2,No,Insulin,Calcium,West Bengal,East,Semi-Urban,0-12 (Child),Female,RX (Prescription),Hospital,No,2.84,4.0,2.64,21295,24186,25585,0.1358,0.0579,0.0961,6094629.0,6922033.2,7322427.0
MED0580,Sun-ANT-923,Sun Pharma,Allopathy,Syrup,Anti-diabetic,100,821.0,No,Metformin,Hydrochloride,Tamil Nadu,South,Semi-Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,1.34,3.3,1.89,23673,24658,25273,0.0416,0.0249,0.0332,19435533.0,20244218.0,20749133.0
MED0581,Mankind-ANT-389,Mankind Pharma,Allopathy,Syrup,Anti-infective,15,1421.24,Yes,Metformin,Magnesium,Karnataka,South,Urban,0-12 (Child),Female,RX (Prescription),Online,No,4.09,3.2,0.71,20509,23515,24330,0.1466,0.0347,0.0892,29148211.16,33420458.6,34578769.2
MED0582,Sun-CAR-750,Sun Pharma,Allopathy,Ointment,Cardiac,30,903.74,No,Aspirin,Zinc,Gujarat,West,Urban,51+ (Senior),Male,RX (Prescription),Hospital,No,0.24,3.8,2.9,20192,22025,25110,0.0908,0.1401,0.1152,18248318.08,19904873.5,22692911.4
MED0583,Dr.-ANT-225,Dr. Reddy's,Allopathy,Injection,Anti-diabetic,10,1630.89,No,Metformin,Hydrochloride,Rajasthan,North,Semi-Urban,13-30 (Young Adult),Male,OTC (Over the Counter),Hospital,No,2.04,4.0,1.88,11980,12268,12838,0.024,0.0465,0.0352,19538062.2,20007758.52,20937365.82
MED0584,Mankind-CAR-682,Mankind Pharma,Allopathy,Tablet,Cardiac,20,1220.05,No,Omeprazole,Vitamin D3,Karnataka,South,Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,No,3.04,3.2,2.31,14692,16771,17555,0.1415,0.0467,0.0931,17924974.6,20461458.55,21417977.75
MED0585,Torrent-RES-459,Torrent Pharma,Allopathy,Tablet,Respiratory,30,1675.52,Yes,Levocetirizine,Folic Acid,West Bengal,East,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,1.36,3.7,2.5,7577,8232,9000,0.0865,0.0934,0.0899,12695415.04,13792880.64,15079680.0
MED0586,Dr.-DER-680,Dr. Reddy's,Allopathy,Ointment,Dermatology,30,1696.79,Yes,Aspirin,Calcium,Punjab,North,Urban,51+ (Senior),Female,RX (Prescription),Hospital,Yes,1.31,4.9,1.09,24892,25597,27171,0.0284,0.0615,0.0448,42236496.68,43432733.63,46103481.09
MED0587,Biocon-ANT-648,Biocon,Allopathy,Syrup,Anti-diabetic,30,819.24,Yes,Atorvastatin,Clavulanic Acid,Rajasthan,North,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,Yes,0.13,3.4,1.54,5152,5467,5661,0.0612,0.0357,0.0482,4220724.48,4478785.08,4637717.64
MED0588,Zydus-VIT-700,Zydus Lifesciences,Allopathy,Injection,Vitamins,20,257.7,No,Azithromycin,Caffeine,Kerala,South,Rural,51+ (Senior),Female,OTC (Over the Counter),Pharmacy Store,No,4.47,3.1,2.05,17291,19520,21064,0.129,0.0791,0.1037,4455890.7,5030304.0,5428192.8
MED0589,Divis-DER-178,Divis Labs,Allopathy,Injection,Dermatology,30,1158.55,No,Levocetirizine,None,Rajasthan,North,Semi-Urban,0-12 (Child),Male,RX (Prescription),Hospital,No,4.41,3.8,0.9,23423,24266,26057,0.036,0.0738,0.0547,27136716.65,28113374.3,30188337.35
MED0590,Torrent-CNS-633,Torrent Pharma,Allopathy,Ointment,CNS,10,77.22,Yes,Levocetirizine,Sulphate,Maharashtra,West,Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,No,0.23,4.2,0.17,6817,7588,8160,0.1132,0.0755,0.0941,526408.74,585945.36,630115.2
MED0591,Dr.-DER-582,Dr. Reddy's,Allopathy,Ointment,Dermatology,15,239.43,Yes,Atorvastatin,Vitamin D3,Rajasthan,North,Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,4.37,3.5,2.05,9843,10137,11531,0.0299,0.1376,0.0824,2356709.49,2427101.91,2760867.33
MED0592,Glenmark-VIT-452,Glenmark,Ayurveda,Capsule,Vitamins,20,1449.68,Yes,Amoxicillin,Caffeine,West Bengal,East,Urban,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,No,4.41,3.0,0.27,14052,14362,16503,0.0221,0.1491,0.0837,20370903.36,20820304.16,23924069.04
MED0593,Aurobindo-RES-120,Aurobindo Pharma,Allopathy,Tablet,Respiratory,100,1252.86,No,Paracetamol,Vitamin D3,Punjab,North,Urban,13-30 (Young Adult),Female,RX (Prescription),Hospital,Yes,2.3,4.3,0.93,8903,9700,10183,0.0896,0.0498,0.0695,11154212.58,12152742.0,12757873.38
MED0594,Sun-ANT-896,Sun Pharma,Allopathy,Capsule,Anti-infective,30,1755.14,Yes,Paracetamol,None,West Bengal,East,Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Online,No,1.39,3.5,0.45,19769,21529,23098,0.089,0.0729,0.0809,34697362.66,37786409.06,40540223.72
MED0595,Dr.-ANT-728,Dr. Reddy's,Allopathy,Ointment,Anti-infective,30,259.43,No,Cetirizine,Sulphate,Rajasthan,North,Semi-Urban,0-12 (Child),Male,OTC (Over the Counter),Pharmacy Store,Yes,4.25,4.1,1.35,20619,21167,23412,0.0266,0.1061,0.0656,5349187.17,5491354.81,6073775.16
MED0596,Aurobindo-VIT-427,Aurobindo Pharma,Allopathy,Capsule,Vitamins,20,1901.73,No,Atorvastatin,Calcium,Maharashtra,West,Urban,51+ (Senior),Female,RX (Prescription),Hospital,Yes,2.33,4.8,0.66,29694,33408,38064,0.1251,0.1394,0.1322,56469970.62,63532995.84,72387450.72
MED0597,Divis-VIT-704,Divis Labs,Allopathy,Syrup,Vitamins,100,474.42,Yes,Metformin,Hydrochloride,Punjab,North,Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Pharmacy Store,No,2.05,3.2,2.94,25210,26492,29389,0.0509,0.1094,0.0797,11960128.2,12568334.64,13942729.38
MED0598,Lupin-RES-220,Lupin,Allopathy,Syrup,Respiratory,30,1573.78,No,Omeprazole,Zinc,West Bengal,East,Rural,13-30 (Young Adult),Female,OTC (Over the Counter),Hospital,No,1.44,4.7,1.73,9013,9965,10495,0.1057,0.0532,0.0791,14184479.14,15682717.7,16516821.1
MED0599,Biocon-VIT-193,Biocon,Ayurveda,Capsule,Vitamins,20,420.8,Yes,Levocetirizine,Folic Acid,Tamil Nadu,South,Urban,51+ (Senior),Female,RX (Prescription),Online,No,1.21,4.2,0.29,27406,30252,31305,0.1039,0.0348,0.0688,11532444.8,12730041.6,13173144.0
MED0600,Biocon-DER-442,Biocon,Allopathy,Injection,Dermatology,20,522.93,Yes,Cetirizine,Folic Acid,Tamil Nadu,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Hospital,No,0.88,4.8,0.65,25183,26937,29954,0.0697,0.112,0.0906,13168946.19,14086165.41,15663845.22
MED0601,Divis-RES-430,Divis Labs,Allopathy,Syrup,Respiratory,15,419.64,Yes,Atorvastatin,Clavulanic Acid,Maharashtra,West,Semi-Urban,31-50 (Middle Age),Female,RX (Prescription),Online,Yes,4.04,3.6,2.52,8341,9456,9805,0.1337,0.037,0.0842,3500217.24,3968115.84,4114570.2
MED0602,Mankind-ANT-238,Mankind Pharma,Ayurveda,Injection,Anti-infective,30,1897.48,Yes,Metformin,Folic Acid,Karnataka,South,Rural,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,4.76,3.3,2.13,14227,14854,16284,0.0441,0.0963,0.0699,26995447.96,28185167.92,30898564.32
MED0603,Glenmark-CNS-633,Glenmark,Allopathy,Ointment,CNS,30,1106.81,Yes,Amoxicillin,Vitamin D3,Telangana,South,Rural,31-50 (Middle Age),Female,RX (Prescription),Online,No,0.98,4.9,0.41,17831,18854,20697,0.0574,0.0978,0.0774,19735529.11,20867795.74,22907646.57
MED0604,Cipla-CAR-232,Cipla,Allopathy,Injection,Cardiac,30,439.75,No,Insulin,Magnesium,Maharashtra,West,Urban,0-12 (Child),Female,RX (Prescription),Pharmacy Store,No,4.67,3.3,1.05,28893,30204,33605,0.0454,0.1126,0.0785,12705696.75,13282209.0,14777798.75
MED0605,Glenmark-DER-112,Glenmark,Allopathy,Syrup,Dermatology,100,694.56,No,Amoxicillin,Calcium,West Bengal,East,Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,Yes,3.78,3.0,2.45,6436,7199,8140,0.1187,0.1308,0.1246,4470188.16,5000137.44,5653718.4
MED0606,Divis-GAS-793,Divis Labs,Ayurveda,Syrup,Gastrointestinal,15,1260.74,No,Levocetirizine,Zinc,Telangana,South,Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,No,0.78,4.3,1.16,14555,15063,16585,0.0349,0.1011,0.0675,18350070.7,18990526.62,20909372.9
MED0607,Sun-CAR-911,Sun Pharma,Homeopathy,Syrup,Cardiac,60,306.27,No,Aspirin,Caffeine,Karnataka,South,Urban,13-30 (Young Adult),Female,RX (Prescription),Hospital,No,1.61,4.0,1.32,22622,23191,26429,0.0252,0.1397,0.0809,6928439.94,7102707.57,8094409.83
MED0608,Zydus-VIT-729,Zydus Lifesciences,Allopathy,Inhaler,Vitamins,10,1519.54,Yes,Omeprazole,Zinc,Gujarat,West,Urban,31-50 (Middle Age),Male,OTC (Over the Counter),Pharmacy Store,No,3.36,4.9,0.53,23555,25220,26436,0.0707,0.0482,0.0594,35792764.7,38322798.8,40170559.44
MED0609,Cipla-ANT-380,Cipla,Allopathy,Syrup,Anti-diabetic,10,422.42,No,Cetirizine,Magnesium,Uttar Pradesh,North,Urban,51+ (Senior),Female,OTC (Over the Counter),Pharmacy Store,Yes,2.71,3.8,2.47,12105,13628,13988,0.1259,0.0265,0.075,5113394.1,5756739.76,5908810.96
MED0610,Zydus-ANT-246,Zydus Lifesciences,Allopathy,Syrup,Anti-infective,10,1341.11,No,Atorvastatin,Folic Acid,Punjab,North,Urban,51+ (Senior),Female,RX (Prescription),Hospital,No,2.78,3.9,2.71,26714,27752,31711,0.0389,0.1427,0.0895,35826412.54,37218484.72,42527939.21
MED0611,Lupin-GAS-663,Lupin,Allopathy,Capsule,Gastrointestinal,20,1424.35,No,Levocetirizine,Sulphate,Kerala,South,Urban,51+ (Senior),Female,RX (Prescription),Online,No,2.36,3.3,1.48,11075,12427,13890,0.1221,0.1177,0.1199,15774676.25,17700397.45,19784221.5
MED0612,Alkem-GAS-272,Alkem Labs,Allopathy,Syrup,Gastrointestinal,15,1561.58,No,Insulin,None,Tamil Nadu,South,Semi-Urban,0-12 (Child),Other,RX (Prescription),Pharmacy Store,No,4.61,3.5,1.19,8958,9987,10219,0.1149,0.0233,0.0681,13988633.64,15595499.46,15957786.02
MED0613,Aurobindo-CAR-596,Aurobindo Pharma,Allopathy,Inhaler,Cardiac,30,1069.65,No,Omeprazole,Sulphate,Rajasthan,North,Urban,0-12 (Child),Female,OTC (Over the Counter),Online,No,2.31,4.6,0.83,6905,7689,8693,0.1137,0.1306,0.122,7385933.25,8224538.85,9298467.45
MED0614,Divis-CNS-727,Divis Labs,Allopathy,Injection,CNS,20,1449.31,No,Cetirizine,Zinc,Punjab,North,Urban,31-50 (Middle Age),Female,RX (Prescription),Online,Yes,4.14,3.7,0.06,22620,23455,25495,0.0369,0.087,0.0616,32783392.2,33993566.05,36950158.45
